time,ion_current_M44,potential,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
250.9,4.4618681318681246e-10,0.0140439020000001,3.691999999999785e-08,0.0369199999999978,-3.853593406593399e-09,-3.856960943062071e-09,3.3675364686716264e-12,2.813884330533381e-10,9.53622266863003e-10,-5.074354536761905e-10,-5.175372774424671e-10,4.4618681318681246e-10,4.449890109890106e-10,1.1978021978018556e-12
250.95,4.4343956043955936e-10,0.0145111820000002,2.7469999999995163e-08,0.0274699999999951,-3.856340659340653e-09,-3.856963895610114e-09,6.232362694612454e-13,2.8140069792857715e-10,9.536483369867956e-10,-5.102087765472363e-10,-5.175648918757885e-10,4.4343956043955936e-10,4.449890109890106e-10,-1.549450549451248e-12
251.0,4.4346153846153854e-10,0.014994014,2.8000000000002643e-08,0.0280000000000026,-3.856318681318673e-09,-3.856966858385991e-09,6.481770673181489e-13,2.814132229316045e-10,9.536744071105887e-10,-5.102128686490501e-10,-5.17592492041192e-10,4.4346153846153854e-10,4.449890109890106e-10,-1.5274725274720688e-12
251.05,4.4397802197802125e-10,0.0155001740000001,4.350000000000484e-08,0.0435000000000048,-3.855802197802191e-09,-3.856969831281679e-09,1.167633479488404e-12,2.8142600796765967e-10,9.537004772343818e-10,-5.097224552563605e-10,-5.176200779360746e-10,4.4397802197802125e-10,4.449890109890106e-10,-1.0109890109894052e-12
251.1,4.4287912087912e-10,0.0160063340000002,5.900000000000705e-08,0.059000000000007,-3.8569010989010915e-09,-3.856972814182668e-09,7.171528157669508e-14,2.8143905294198243e-10,9.537265473581742e-10,-5.108474264790543e-10,-5.176476495578333e-10,4.4287912087912e-10,4.449890109890106e-10,-2.109890109890616e-12
251.15,4.4288888888889024e-10,0.016512494,7.450000000000046e-08,0.0745000000000004,-3.856891330891322e-09,-3.856975806962772e-09,8.4476071450401e-14,2.8145235775981247e-10,9.537526174819675e-10,-5.108637285930771e-10,-5.17675206903865e-10,4.4288888888889024e-10,4.449890109890106e-10,-2.1001221001203687e-12
251.2,4.473333333333341e-10,0.0170031020000001,8.153999999999873e-08,0.0815399999999987,-3.852446886446878e-09,-3.856978809495083e-09,4.531923048205283e-12,2.8146592232638967e-10,9.537786876057606e-10,-5.064453542724263e-10,-5.177027499715662e-10,4.473333333333341e-10,4.449890109890106e-10,2.3443223443235094e-12
251.25,4.4868131868132e-10,0.0174703819999999,7.589000000000033e-08,0.0758900000000003,-3.851098901098892e-09,-3.856981821651851e-09,5.8829205529575876e-12,2.814797465469538e-10,9.53804757729553e-10,-5.051234390482332e-10,-5.177302787583342e-10,4.4868131868132e-10,4.449890109890106e-10,3.692307692309366e-12
251.3,4.4538461538461624e-10,0.0179688140000001,7.68800000000025e-08,0.0768800000000024,-3.854395604395595e-09,-3.856984843305318e-09,2.589238909723028e-12,2.8149383032674485e-10,9.538308278533463e-10,-5.084462124687301e-10,-5.177577932615666e-10,4.4538461538461624e-10,4.449890109890106e-10,3.956043956056311e-13
251.35,4.4208791208791126e-10,0.0185139740000002,8.78300000000056e-08,0.0878300000000056,-3.857692307692301e-09,-3.8569878743277405e-09,-7.044333645611674e-13,2.8150817357100303e-10,9.53856897977139e-10,-5.117689858892281e-10,-5.177852934786611e-10,4.4208791208791126e-10,4.449890109890106e-10,-2.9010989010993444e-12
251.4,4.387912087912073e-10,0.019043606,9.36799999999997e-08,0.0936799999999997,-3.860989010989005e-09,-3.856990914591363e-09,-3.998096397641461e-12,2.8152277618496847e-10,9.53882968100932e-10,-5.150917593097246e-10,-5.178127794070152e-10,4.387912087912073e-10,4.4498901098901004e-10,-6.1978021978026655e-12
251.45,4.4175824175824524e-10,0.0195499460000001,9.187999999999944e-08,0.0918799999999994,-3.858021978021967e-09,-3.856993963975482e-09,-1.0280140464848096e-12,2.8153763807388153e-10,9.539090382247252e-10,-5.121507964664797e-10,-5.178402510440274e-10,4.4175824175824524e-10,4.449780219780218e-10,-3.2197802197765818e-12
251.5,4.4670329670329807e-10,0.0200562859999999,9.008000000000021e-08,0.0900800000000002,-3.853076923076913e-09,-3.856997022399366e-09,3.920099322452797e-12,2.815527591429825e-10,9.539351083485176e-10,-5.072318116452198e-10,-5.178677083870956e-10,4.4670329670329807e-10,4.449780219780218e-10,1.7252747252762544e-12
251.55,4.44934065934065e-10,0.020562626,8.827999999999995e-08,0.0882799999999999,-3.854846153846147e-09,-3.857000089792566e-09,2.1539359464189987e-12,2.8156813929751183e-10,9.539611784723111e-10,-5.090271125382459e-10,-5.178951514336184e-10,4.44934065934065e-10,4.4496703296703375e-10,-3.296703296874289e-14
251.6,4.429340659340656e-10,0.0210532460000001,8.225999999999719e-08,0.0822599999999972,-3.856846153846146e-09,-3.8570031660846325e-09,1.570122384866492e-13,2.8158377844270967e-10,9.539872485961038e-10,-5.11053182662038e-10,-5.179225801809943e-10,4.429340659340656e-10,4.4496703296703375e-10,-2.032967032968116e-12
251.65,4.4238461538461526e-10,0.0215202859999999,6.99100000000007e-08,0.0699100000000007,-3.857395604395596e-09,-3.857006251205117e-09,-3.893531904794997e-13,2.8159967648381684e-10,9.540133187198966e-10,-5.116287033352816e-10,-5.179499946266216e-10,4.4238461538461526e-10,4.4495604395604403e-10,-2.5714285714287693e-12
251.7,4.418333333333332e-10,0.0219874220000001,7.260000000000576e-08,0.0726000000000057,-3.857946886446879e-09,-3.8570093450819976e-09,-9.37541364881512e-13,2.816158333260738e-10,9.540393888436895e-10,-5.122060555103564e-10,-5.179773947678991e-10,4.418333333333332e-10,4.449555555555557e-10,-3.122222222222525e-12
251.75,4.4127777777777756e-10,0.0224547019999999,9.784999999999856e-08,0.0978499999999985,-3.858502442002434e-09,-3.8570124476471485e-09,-1.489994355285753e-12,2.8163224887472136e-10,9.540654589674826e-10,-5.12787681189705e-10,-5.180047806022256e-10,4.4127777777777756e-10,4.4494505494505504e-10,-3.667277167277424e-12
251.8,4.415494505494512e-10,0.0229376060000001,1.1229999999999961e-07,0.1122999999999996,-3.85823076923076e-09,-3.857015558841821e-09,-1.2152103889404121e-12,2.8164892303500053e-10,9.540915290912755e-10,-5.125420785418241e-10,-5.180321521270005e-10,4.415494505494512e-10,4.449340659340656e-10,-3.3846153846144026e-12
251.85,4.4264835164835244e-10,0.0234439460000002,1.1054999999999913e-07,0.1105499999999991,-3.8571318681318595e-09,-3.857018678622156e-09,-1.1318950970343237e-13,2.8166585571215206e-10,9.541175992150683e-10,-5.11469247566716e-10,-5.180595093396236e-10,4.4264835164835244e-10,4.44934065934065e-10,-2.28571428571252e-12
251.9,4.4225274725274686e-10,0.0239502860000001,1.087999999999996e-07,0.1087999999999996,-3.857527472527465e-09,-3.857021806956454e-09,-5.056655710115189e-13,2.8168304681141726e-10,9.541436693388614e-10,-5.118909220861145e-10,-5.180868522374949e-10,4.4225274725274686e-10,4.449230769230768e-10,-2.6703296703299832e-12
