E,I,I,j
V,A,nA,uA cm-2
0.68065,4.195094E-10,0.4195094,61.9432467869968
0.67975,4.135349E-10,0.4135349,61.0610736391986
0.67884,4.190808E-10,0.4190808,61.8799612549613
0.67793,4.180343E-10,0.4180343,61.7254388348138
0.67702,4.163574E-10,0.4163574,61.4778338215838
0.67611,4.159654E-10,0.4159654,61.4199525137025
0.6752,4.138213E-10,0.4138213,61.1033624314874
0.6743,4.161742E-10,0.4161742,61.4507831695332
0.67339,4.12188E-10,0.412188,60.8621952371952
0.67248,4.114024E-10,0.4114024,60.7461963711964
0.67157,4.102153E-10,0.4102153,60.5709134615385
0.67066,4.080338E-10,0.4080338,60.248801030051
0.66975,4.109479E-10,0.4109479,60.6790865384615
0.66884,4.157303E-10,0.4157303,61.3852384946135
0.66794,4.120364E-10,0.4120364,60.8398105273105
0.66703,4.14775E-10,0.414775,61.2441823379323
0.66612,4.048573E-10,0.4048573,59.7797704828955
0.66521,4.083942E-10,0.4083942,60.3020163957664
0.6643,4.105285E-10,0.4105285,60.6171594452845
0.66339,4.111305E-10,0.4111305,60.7060485966736
0.66249,4.137648E-10,0.4137648,61.0950198450198
0.66158,4.105293E-10,0.4105293,60.6172775704026
0.66067,4.080141E-10,0.4080141,60.2458921990172
0.65976,4.058686E-10,0.4058686,59.9290953978454
0.65885,4.052615E-10,0.4052615,59.8394531988282
0.65794,4.076582E-10,0.4076582,60.1933412870913
0.65703,4.101377E-10,0.4101377,60.5594553250803
0.65613,4.117621E-10,0.4117621,60.7993083774334
0.65522,4.097437E-10,0.4097437,60.5012787044037
0.65431,4.119622E-10,0.4119622,60.8288544226044
0.6534,4.036099E-10,0.4036099,59.5955838924589
0.65249,4.088354E-10,0.4088354,60.3671623984124
0.65158,4.011345E-10,0.4011345,59.2300752457002
0.65067,4.035322E-10,0.4035322,59.584110990361
0.64977,4.073497E-10,0.4073497,60.1477892884143
0.64886,4.103461E-10,0.4103461,60.5902269183519
0.64795,4.034909E-10,0.4034909,59.5780127811378
0.64704,4.066029E-10,0.4066029,60.0375194906445
0.64613,4.048047E-10,0.4048047,59.7720037563788
0.64522,4.055046E-10,0.4055046,59.8753484690985
0.64432,4.055207E-10,0.4055207,59.8777257371007
0.64341,4.035079E-10,0.4035079,59.5805229398979
0.6425,4.039115E-10,0.4039115,59.6401170619921
0.64159,4.033842E-10,0.4033842,59.5622578435078
0.64068,3.995728E-10,0.3995728,58.9994802494803
0.63977,4.074704E-10,0.4074704,60.1656114156114
0.63887,4.021539E-10,0.4021539,59.3805961774712
0.63796,4.017777E-10,0.4017777,59.3250478406728
0.63705,4.061337E-10,0.4061337,59.9682391088641
0.63614,4.020586E-10,0.4020586,59.3665245227745
0.63523,4.063275E-10,0.4063275,59.9968549187299
0.63432,4.051241E-10,0.4051241,59.8191652097902
0.63341,3.991265E-10,0.3991265,58.9335811992062
0.63251,4.00815E-10,0.400815,59.182899026649
0.6316,3.975533E-10,0.3975533,58.7012881544132
0.63069,4.071755E-10,0.4071755,60.1220675439425
0.62978,4.0076E-10,0.40076,59.1747779247779
0.62887,4.00173E-10,0.400173,59.0881036193536
0.62796,4.01868E-10,0.401868,59.3383812133812
0.62706,4.017814E-10,0.4017814,59.3255941693442
0.62615,4.022851E-10,0.4022851,59.3999686968437
0.62524,4.007052E-10,0.4007052,59.1666863541864
0.62433,4.038988E-10,0.4038988,59.6382418257418
0.62342,3.97172E-10,0.397172,58.6449867699868
0.62251,3.988959E-10,0.3988959,58.8995316339066
0.62161,4.01115E-10,0.401115,59.2271959459459
0.6207,3.961825E-10,0.3961825,58.4988807645058
0.61979,3.98552E-10,0.398552,58.8487525987526
0.61888,3.975504E-10,0.3975504,58.70085995086
0.61797,4.005756E-10,0.4005756,59.1475500850501
0.61706,3.955262E-10,0.3955262,58.4019738707239
0.61616,3.967232E-10,0.3967232,58.5787185787186
0.61525,3.989231E-10,0.3989231,58.9035478879229
0.61434,3.932263E-10,0.3932263,58.0623789217539
0.61343,3.920801E-10,0.3920801,57.8931351587602
0.61252,3.926272E-10,0.3926272,57.973917973918
0.61161,3.996544E-10,0.3996544,59.011529011529
0.6107,3.945775E-10,0.3945775,58.2618922462672
0.6098,3.984116E-10,0.3984116,58.8280216405216
0.60889,3.924083E-10,0.3924083,57.941595988471
0.60798,3.93477E-10,0.393477,58.0993963806464
0.60707,3.926698E-10,0.3926698,57.9802081364581
0.60616,3.978763E-10,0.3978763,58.7489811708562
0.60526,3.9586E-10,0.39586,58.4512615762616
0.60435,3.942454E-10,0.3942454,58.2128555566056
0.60344,4.018295E-10,0.4018295,59.3326964420714
0.60253,3.947838E-10,0.3947838,58.2923537611038
0.60162,3.950452E-10,0.3950452,58.3309511434512
0.60071,3.989409E-10,0.3989409,58.9061761718012
0.59981,3.968859E-10,0.3968859,58.6027422746173
0.5989,3.963812E-10,0.3963812,58.5282200907201
0.59799,3.965554E-10,0.3965554,58.5539418351918
0.59708,3.952929E-10,0.3952929,58.3675256331506
0.59617,3.91737E-10,0.391737,57.8424742487243
0.59526,3.931826E-10,0.3931826,58.0559263371763
0.59436,3.940193E-10,0.3940193,58.1794704450954
0.59345,3.901874E-10,0.3901874,57.6136658949159
0.59254,3.908748E-10,0.3908748,57.7151649026649
0.59163,3.93724E-10,0.393724,58.1358675108675
0.59072,3.914494E-10,0.3914494,57.8000082687583
0.58981,3.901273E-10,0.3901273,57.6047917454167
0.5889,3.926905E-10,0.3926905,57.9832646238896
0.588,3.880716E-10,0.3880716,57.3012544887545
0.58709,3.919347E-10,0.3919347,57.8716659185409
0.58618,3.896408E-10,0.3896408,57.5329569079569
0.58527,3.895234E-10,0.3895234,57.5156220468721
0.58436,3.914015E-10,0.3914015,57.7929355273105
0.58345,3.916632E-10,0.3916632,57.8315772065772
0.58255,3.952663E-10,0.3952663,58.363597972973
0.58164,3.924623E-10,0.3924623,57.9495694339444
0.58073,3.917961E-10,0.3917961,57.8512007418257
0.57982,3.896576E-10,0.3896576,57.5354375354375
0.57891,3.895437E-10,0.3895437,57.5186194717445
0.578,3.931204E-10,0.3931204,58.0467421092421
0.5771,3.905766E-10,0.3905766,57.6711337648838
0.57619,3.894792E-10,0.3894792,57.5090956340956
0.57528,3.887542E-10,0.3887542,57.4020447457947
0.57437,3.907419E-10,0.3907419,57.6955413674164
0.57346,3.917017E-10,0.3917017,57.837261977887
0.57255,3.924501E-10,0.3924501,57.947768025893
0.57164,3.869811E-10,0.3869811,57.1402351871102
0.57074,3.84272E-10,0.384272,56.7402192402192
0.56983,3.941285E-10,0.3941285,58.1955945237195
0.56892,3.894485E-10,0.3894485,57.5045625826876
0.56801,3.897467E-10,0.3897467,57.5485937204687
0.5671,3.849001E-10,0.3849001,56.8329622235872
0.5662,3.888515E-10,0.3888515,57.4164117132867
0.56529,3.882287E-10,0.3882287,57.3244513088263
0.56438,3.883536E-10,0.3883536,57.3428935928936
0.56347,3.83535E-10,0.383535,56.6313964751465
0.56256,3.865324E-10,0.3865324,57.0739817614818
0.56165,3.839809E-10,0.3839809,56.6972364628615
0.56075,3.883606E-10,0.3883606,57.3439271876772
0.55984,3.855554E-10,0.3855554,56.9297214609715
0.55893,3.855495E-10,0.3855495,56.9288502882253
0.55802,3.876981E-10,0.3876981,57.2461048242298
0.55711,3.808527E-10,0.3808527,56.2353377197127
0.5562,3.858745E-10,0.3858745,56.9768386174636
0.55529,3.866787E-10,0.3866787,57.0955838924589
0.55439,3.862218E-10,0.3862218,57.0281196843697
0.55348,3.860122E-10,0.3860122,56.9971709034209
0.55257,3.830302E-10,0.3830302,56.5568595256095
0.55166,3.85019E-10,0.385019,56.8505185692686
0.55075,3.881956E-10,0.3881956,57.3195638820639
0.54984,3.842053E-10,0.3842053,56.7303705584956
0.54893,3.807865E-10,0.3807865,56.2255628661879
0.54803,3.864681E-10,0.3864681,57.0644874551125
0.54712,3.880901E-10,0.3880901,57.3039861321111
0.54621,3.824203E-10,0.3824203,56.4668038886789
0.5453,3.83636E-10,0.383636,56.6463097713098
0.54439,3.839697E-10,0.3839697,56.6955827112077
0.54348,3.876288E-10,0.3876288,57.2358722358722
0.54258,3.834691E-10,0.3834691,56.6216659185409
0.54167,3.814258E-10,0.3814258,56.3199596012096
0.54076,3.831136E-10,0.3831136,56.5691740691741
0.53985,3.827609E-10,0.3827609,56.5170956577207
0.53894,3.849726E-10,0.3849726,56.8436673124173
0.53803,3.863765E-10,0.3863765,57.0509621290871
0.53713,3.837102E-10,0.3837102,56.6572658760159
0.53622,3.823346E-10,0.3823346,56.4541497353997
0.53531,3.845611E-10,0.3845611,56.7829067047817
0.5344,3.824645E-10,0.3824645,56.4733303014553
0.53349,3.870173E-10,0.3870173,57.1455803487053
0.53258,3.783447E-10,0.3783447,55.8650154743905
0.53168,3.78182E-10,0.378182,55.8409917784918
0.53077,3.835315E-10,0.3835315,56.6308796777547
0.52986,3.821376E-10,0.3821376,56.4250614250614
0.52895,3.846897E-10,0.3846897,56.8018953175203
0.52804,3.86183E-10,0.386183,57.0223906161406
0.52713,3.840216E-10,0.3840216,56.7032460782461
0.52622,3.789583E-10,0.3789583,55.9556174399924
0.52532,3.827177E-10,0.3827177,56.5107169013419
0.52441,3.766208E-10,0.3766208,55.6104706104706
0.5235,3.80652E-10,0.380652,56.2057030807031
0.52259,3.848313E-10,0.3848313,56.8228034634285
0.52168,3.821833E-10,0.3821833,56.4318093224343
0.52077,3.806551E-10,0.3806551,56.2061608155358
0.51987,3.809321E-10,0.3809321,56.2470616376866
0.51896,3.837689E-10,0.3837689,56.6659333065583
0.51805,3.781853E-10,0.3781853,55.8414790446041
0.51714,3.799429E-10,0.3799429,56.1009999291249
0.51623,3.758907E-10,0.3758907,55.5026666745417
0.51532,3.778456E-10,0.3778456,55.7913201663202
0.51441,3.792068E-10,0.3792068,55.99231005481
0.51351,3.779962E-10,0.3779962,55.8135572198072
0.5126,3.777909E-10,0.3777909,55.7832433613684
0.51169,3.805838E-10,0.3805838,56.1956329143829
0.51078,3.803089E-10,0.3803089,56.1550421706672
0.50987,3.797732E-10,0.3797732,56.0759426384426
0.50897,3.802323E-10,0.3802323,56.1437316906067
0.50806,3.768066E-10,0.3768066,55.6379051691552
0.50715,3.752663E-10,0.3752663,55.410470019845
0.50624,3.738603E-10,0.3738603,55.2028651247401
0.50533,3.791441E-10,0.3791441,55.983051998677
0.50442,3.763786E-10,0.3763786,55.5747082309582
0.50352,3.774143E-10,0.3774143,55.727635962011
0.50261,3.757933E-10,0.3757933,55.48828494141
0.5017,3.768493E-10,0.3768493,55.6442100973351
0.50079,3.743222E-10,0.3743222,55.2710676148176
0.49988,3.805955E-10,0.3805955,56.1973604942355
0.49897,3.833964E-10,0.3833964,56.6109312984313
0.49806,3.756077E-10,0.3756077,55.4608799140049
0.49716,3.758899E-10,0.3758899,55.5025485494236
0.49625,3.725788E-10,0.3725788,55.0136434511435
0.49534,3.75712E-10,0.375712,55.4762804762805
0.49443,3.762826E-10,0.3762826,55.5605332167832
0.49352,3.699914E-10,0.3699914,54.6315972878473
0.49261,3.758679E-10,0.3758679,55.4993001086751
0.4917,3.730315E-10,0.3730315,55.0804875023625
0.4908,3.767452E-10,0.3767452,55.6288390663391
0.48989,3.750884E-10,0.3750884,55.384201946702
0.48898,3.71781E-10,0.371781,54.8958431770932
0.48807,3.721825E-10,0.3721825,54.9551272207522
0.48716,3.740338E-10,0.3740338,55.2284835097335
0.48625,3.776457E-10,0.3776457,55.7618036524287
0.48535,3.779855E-10,0.3779855,55.8119772963523
0.48444,3.752359E-10,0.3752359,55.4059812653563
0.48353,3.721532E-10,0.3721532,54.9508008883009
0.48262,3.735895E-10,0.3735895,55.1628797722548
0.48171,3.73832E-10,0.373832,55.1986864486865
0.4808,3.743304E-10,0.3743304,55.2722783972784
0.47989,3.735888E-10,0.3735888,55.1627764127764
0.47899,3.740642E-10,0.3740642,55.2329722642223
0.47808,3.725504E-10,0.3725504,55.00945000945
0.47717,3.738428E-10,0.3738428,55.2002811377811
0.47626,3.743072E-10,0.3743072,55.2688527688528
0.47535,3.745788E-10,0.3745788,55.3089562464562
0.47444,3.730724E-10,0.3730724,55.0865266490267
0.47354,3.752765E-10,0.3752765,55.4119761151011
0.47263,3.69146E-10,0.369146,54.5067685692686
0.47172,3.720323E-10,0.3720323,54.9329492298242
0.47081,3.762884E-10,0.3762884,55.5613896238896
0.4699,3.722875E-10,0.3722875,54.9706311425062
0.46899,3.724274E-10,0.3724274,54.9912882725383
0.46809,3.680265E-10,0.3680265,54.3414672320922
0.46718,3.738102E-10,0.3738102,55.1954675392175
0.46627,3.690964E-10,0.3690964,54.4994448119448
0.46536,3.680861E-10,0.3680861,54.3502675533926
0.46445,3.722022E-10,0.3722022,54.958036051786
0.46354,3.682883E-10,0.3682883,54.3801236769987
0.46264,3.709737E-10,0.3709737,54.7766401672652
0.46173,3.714744E-10,0.3714744,54.8505717255717
0.46082,3.722508E-10,0.3722508,54.9652121527121
0.45991,3.671261E-10,0.3671261,54.2085174116424
0.459,3.692423E-10,0.3692423,54.5209878803629
0.45809,3.745039E-10,0.3745039,55.2978967822718
0.45718,3.667225E-10,0.3667225,54.1489232895483
0.45628,3.717731E-10,0.3717731,54.8946766915517
0.45537,3.702358E-10,0.3702358,54.6676845114345
0.45446,3.679989E-10,0.3679989,54.3373919155169
0.45355,3.706335E-10,0.3706335,54.7264074607825
0.45264,3.70516E-10,0.370516,54.7090578340578
0.45173,3.668041E-10,0.3668041,54.160972051597
0.45082,3.649903E-10,0.3649903,53.8931528775279
0.44992,3.697929E-10,0.3697929,54.6022874929125
0.44901,3.703415E-10,0.3703415,54.6832917926668
0.4481,3.669226E-10,0.3669226,54.1784693347193
0.44719,3.695995E-10,0.3695995,54.5737307456057
0.44628,3.701134E-10,0.3701134,54.6496113683614
0.44537,3.733496E-10,0.3733496,55.127457002457
0.44447,3.689009E-10,0.3689009,54.470577986203
0.44356,3.684369E-10,0.3684369,54.4020654176904
0.44265,3.68466E-10,0.368466,54.4063622188622
0.44174,3.674393E-10,0.3674393,54.2547633953884
0.44083,3.657145E-10,0.3657145,54.0000856407106
0.43992,3.687042E-10,0.3687042,54.441533972784
0.43902,3.660629E-10,0.3660629,54.0515291296541
0.43811,3.68114E-10,0.368114,54.3543871668872
0.4372,3.698317E-10,0.3698317,54.6080165611416
0.43629,3.671117E-10,0.3671117,54.2063911595162
0.43538,3.700696E-10,0.3700696,54.643144018144
0.43447,3.678077E-10,0.3678077,54.309160012285
0.43357,3.70121E-10,0.370121,54.6507335569836
0.43266,3.633104E-10,0.3633104,53.6451048951049
0.43175,3.668801E-10,0.3668801,54.1721939378189
0.43084,3.686035E-10,0.3686035,54.42666497354
0.42993,3.663964E-10,0.3663964,54.1007725382725
0.42902,3.66765E-10,0.366765,54.1551986864487
0.42812,3.681885E-10,0.3681885,54.3653875685126
0.42721,3.622706E-10,0.3622706,53.4915717728218
0.4263,3.665802E-10,0.3665802,54.1279117841618
0.42539,3.697821E-10,0.3697821,54.6006928038178
0.42448,3.700071E-10,0.3700071,54.6339154932905
0.42357,3.626817E-10,0.3626817,53.5522733178983
0.42266,3.636665E-10,0.3636665,53.6976853383103
0.42176,3.665172E-10,0.3665172,54.1186094311094
0.42085,3.707639E-10,0.3707639,54.7456618550369
0.41994,3.653947E-10,0.3653947,53.9528651247401
0.41903,3.62716E-10,0.362716,53.5573379323379
0.41812,3.648214E-10,0.3648214,53.8682137119637
0.41721,3.661435E-10,0.3661435,54.0634302353052
0.41631,3.632006E-10,0.3632006,53.6288922226422
0.4154,3.720372E-10,0.3720372,54.9336727461727
0.41449,3.635602E-10,0.3635602,53.6819894632395
0.41358,3.670531E-10,0.3670531,54.1977384946135
0.41267,3.636975E-10,0.3636975,53.7022626866377
0.41176,3.613248E-10,0.3613248,53.3519183519184
0.41086,3.648129E-10,0.3648129,53.8669586325836
0.40995,3.654875E-10,0.3654875,53.9665676384426
0.40904,3.66347E-10,0.366347,54.0934783122283
0.40813,3.634305E-10,0.3634305,53.6628384284634
0.40722,3.625915E-10,0.3625915,53.5389547108297
0.40631,3.643239E-10,0.3643239,53.7947546541297
0.40541,3.665206E-10,0.3665206,54.1191114628615
0.4045,3.616785E-10,0.3616785,53.4041444197694
0.40359,3.627753E-10,0.3627753,53.566093956719
0.40268,3.643126E-10,0.3643126,53.7930861368361
0.40177,3.613976E-10,0.3613976,53.3626677376677
0.40086,3.632761E-10,0.3632761,53.6400402806653
0.39995,3.644698E-10,0.3644698,53.8162977225477
0.39905,3.607212E-10,0.3607212,53.2627929502929
0.39814,3.667072E-10,0.3667072,54.1466641466641
0.39723,3.636944E-10,0.3636944,53.701804951805
0.39632,3.642131E-10,0.3642131,53.7783943252693
0.39541,3.689649E-10,0.3689649,54.480027995653
0.39451,3.651971E-10,0.3651971,53.9236882205632
0.3936,3.603622E-10,0.3603622,53.2097843035343
0.39269,3.624231E-10,0.3624231,53.5140893734644
0.39178,3.614854E-10,0.3614854,53.375631969382
0.39087,3.632549E-10,0.3632549,53.636909965035
0.38996,3.623823E-10,0.3623823,53.50806499244
0.38905,3.609204E-10,0.3609204,53.2922061047061
0.38815,3.619421E-10,0.3619421,53.4430666461917
0.38724,3.616315E-10,0.3616315,53.3972045690796
0.38633,3.630379E-10,0.3630379,53.6048685267435
0.38542,3.596733E-10,0.3596733,53.1080638111888
0.38451,3.595341E-10,0.3595341,53.087510040635
0.3836,3.606284E-10,0.3606284,53.2490904365904
0.3827,3.614141E-10,0.3614141,53.3651040682291
0.38179,3.592714E-10,0.3592714,53.0487207049707
0.38088,3.626669E-10,0.3626669,53.550088003213
0.37997,3.63307E-10,0.363307,53.6446028633529
0.37906,3.619217E-10,0.3619217,53.4400544556795
0.37815,3.662015E-10,0.3662015,54.0719943063693
0.37724,3.634406E-10,0.3634406,53.6643297580798
0.37634,3.617959E-10,0.3617959,53.4214792808543
0.37543,3.627469E-10,0.3627469,53.5619005150255
0.37452,3.606297E-10,0.3606297,53.2492823899074
0.37361,3.589955E-10,0.3589955,53.0079823048573
0.3727,3.640715E-10,0.3640715,53.7574861793612
0.37179,3.574114E-10,0.3574114,52.7740798053298
0.37089,3.634415E-10,0.3634415,53.6644626488376
0.36998,3.593845E-10,0.3593845,53.0654206435456
0.36907,3.571659E-10,0.3571659,52.7378301597052
0.36816,3.588896E-10,0.3588896,52.9923454923455
0.36725,3.629413E-10,0.3629413,53.5906049187299
0.36634,3.570856E-10,0.3570856,52.7259733509733
0.36544,3.606871E-10,0.3606871,53.2577578671329
0.36453,3.672108E-10,0.3672108,54.2210239085239
0.36362,3.612211E-10,0.3612211,53.3366063834814
0.36271,3.600959E-10,0.3600959,53.1704634048384
0.3618,3.55814E-10,0.355814,52.5382134757135
0.36089,3.603622E-10,0.3603622,53.2097843035343
0.35998,3.557475E-10,0.3557475,52.5283943252693
0.35908,3.587975E-10,0.3587975,52.9787463381213
0.35817,3.612206E-10,0.3612206,53.3365325552826
0.35726,3.629139E-10,0.3629139,53.5865591334341
0.35635,3.588658E-10,0.3588658,52.9888312700813
0.35544,3.591727E-10,0.3591727,53.034147018522
0.35453,3.588147E-10,0.3588147,52.981286028161
0.35363,3.579896E-10,0.3579896,52.8594547344547
0.35272,3.575074E-10,0.3575074,52.7882548195048
0.35181,3.621783E-10,0.3621783,53.4779430873181
0.3509,3.588143E-10,0.3588143,52.981226965602
0.34999,3.592378E-10,0.3592378,53.0437594500094
0.34908,3.605293E-10,0.3605293,53.2344576875827
0.34817,3.591974E-10,0.3591974,53.0377941315441
0.34727,3.57172E-10,0.357172,52.7387308637309
0.34636,3.623076E-10,0.3623076,53.4970350595351
0.34545,3.625249E-10,0.3625249,53.5291207947458
0.34454,3.549232E-10,0.3549232,52.4066811566812
0.34363,3.556333E-10,0.3556333,52.511531964657
0.34272,3.573259E-10,0.3573259,52.7614551833302
0.34182,3.584745E-10,0.3584745,52.9310533216783
0.34091,3.5867E-10,0.35867,52.9599201474201
0.34,3.629958E-10,0.3629958,53.5986521924022
0.33909,3.577043E-10,0.3577043,52.8173283642034
0.33818,3.600083E-10,0.3600083,53.1575287044037
0.33727,3.554887E-10,0.3554887,52.4901808495558
0.33637,3.605794E-10,0.3605794,53.2418552731053
0.33546,3.536575E-10,0.3536575,52.2197924541674
0.33455,3.573024E-10,0.3573024,52.7579852579853
0.33364,3.63299E-10,0.363299,53.6434216121716
0.33273,3.566889E-10,0.3566889,52.6673980580231
0.33182,3.581904E-10,0.3581904,52.8891041391041
0.33092,3.562252E-10,0.3562252,52.5989297864298
0.33001,3.587422E-10,0.3587422,52.9705809393309
0.3291,3.597508E-10,0.3597508,53.1195071820072
0.32819,3.626721E-10,0.3626721,53.5508558164808
0.32728,3.576615E-10,0.3576615,52.8110086703837
0.32637,3.517654E-10,0.3517654,51.9404117841618
0.32546,3.543589E-10,0.3543589,52.3233586514837
0.32456,3.564663E-10,0.3564663,52.6345297439048
0.32365,3.546734E-10,0.3546734,52.3697965885466
0.32274,3.587243E-10,0.3587243,52.9679378898129
0.32183,3.526252E-10,0.3526252,52.0673667548668
0.32092,3.554673E-10,0.3554673,52.487021002646
0.32001,3.534623E-10,0.3534623,52.1909699253449
0.31911,3.605267E-10,0.3605267,53.2340737809488
0.3182,3.576562E-10,0.3576562,52.8102260914761
0.31729,3.564186E-10,0.3564186,52.6274865337365
0.31638,3.591156E-10,0.3591156,53.0257158382158
0.31547,3.570793E-10,0.3570793,52.7250431156681
0.31456,3.603525E-10,0.3603525,53.208352036477
0.31365,3.50518E-10,0.350518,51.7562251937252
0.31275,3.517369E-10,0.3517369,51.9362035768286
0.31184,3.535714E-10,0.3535714,52.2070792383292
0.31093,3.571086E-10,0.3571086,52.7293694481194
0.31002,3.574689E-10,0.3574689,52.7825700481951
0.30911,3.554922E-10,0.3554922,52.4906976469476
0.3082,3.557103E-10,0.3557103,52.5229015072765
0.3073,3.554619E-10,0.3554619,52.4862236580987
0.30639,3.531815E-10,0.3531815,52.149508008883
0.30548,3.574107E-10,0.3574107,52.7739764458514
0.30457,3.524029E-10,0.3524029,52.0345427376677
0.30366,3.591469E-10,0.3591469,53.0303374834625
0.30275,3.550854E-10,0.3550854,52.430631024381
0.30184,3.56804E-10,0.356804,52.6843933093933
0.30094,3.563048E-10,0.3563048,52.6106832356832
0.30003,3.548871E-10,0.3548871,52.4013507607258
0.29912,3.595507E-10,0.3595507,53.0899611368361
0.29821,3.525037E-10,0.3525037,52.0494265025515
0.2973,3.536451E-10,0.3536451,52.2179615148365
0.29639,3.535396E-10,0.3535396,52.2023837648838
0.29548,3.531584E-10,0.3531584,52.1460971460971
0.29458,3.517271E-10,0.3517271,51.9347565441315
0.29367,3.572387E-10,0.3572387,52.7485795454545
0.29276,3.561847E-10,0.3561847,52.5929497023247
0.29185,3.559328E-10,0.3559328,52.5557550557551
0.29094,3.572035E-10,0.3572035,52.743382040257
0.29003,3.544314E-10,0.3544314,52.3340637403137
0.28913,3.529145E-10,0.3529145,52.1100837507088
0.28822,3.523463E-10,0.3523463,52.0261853855604
0.28731,3.54768E-10,0.354768,52.3837648837649
0.2864,3.566187E-10,0.3566187,52.6570325789076
0.28549,3.497798E-10,0.3497798,51.6472252409752
0.28458,3.528421E-10,0.3528421,52.0993934275184
0.28368,3.523156E-10,0.3523156,52.0216523341523
0.28277,3.570033E-10,0.3570033,52.7138212294462
0.28186,3.544041E-10,0.3544041,52.3300327206577
0.28095,3.51767E-10,0.351767,51.940648034398
0.28004,3.576793E-10,0.3576793,52.813636954262
0.27913,3.50869E-10,0.350869,51.8080525893026
0.27822,3.535274E-10,0.3535274,52.2005823568324
0.27732,3.515388E-10,0.3515388,51.9069528444528
0.27641,3.554953E-10,0.3554953,52.4911553817804
0.2755,3.563076E-10,0.3563076,52.6110966735967
0.27459,3.540105E-10,0.3540105,52.2719151625402
0.27368,3.49365E-10,0.349365,51.5859773672274
0.27277,3.55962E-10,0.355962,52.5600666225666
0.27187,3.515606E-10,0.3515606,51.9101717539218
0.27096,3.568698E-10,0.3568698,52.6941091003591
0.27005,3.538367E-10,0.3538367,52.2462524806275
0.26914,3.50592E-10,0.350592,51.7671517671518
0.26823,3.550771E-10,0.3550771,52.4294054762805
0.26732,3.511444E-10,0.3511444,51.8487171612172
0.26641,3.550902E-10,0.3550902,52.4313397750898
0.26551,3.522587E-10,0.3522587,52.0132506851257
0.2646,3.492006E-10,0.3492006,51.5617026554526
0.26369,3.557012E-10,0.3557012,52.5215578340578
0.26278,3.519987E-10,0.3519987,51.974860021735
0.26187,3.55952E-10,0.355952,52.5585900585901
0.26096,3.557342E-10,0.3557342,52.5264304951805
0.26006,3.551551E-10,0.3551551,52.4409226752977
0.25915,3.545307E-10,0.3545307,52.348726020601
0.25824,3.51383E-10,0.351383,51.883947977698
0.25733,3.532178E-10,0.3532178,52.1548679361179
0.25642,3.494521E-10,0.3494521,51.5988382394632
0.25551,3.565875E-10,0.3565875,52.6524256993007
0.25461,3.551081E-10,0.3551081,52.4339828246078
0.2537,3.513458E-10,0.3513458,51.8784551597052
0.25279,3.54363E-10,0.354363,52.323964042714
0.25188,3.57359E-10,0.357359,52.7663426100926
0.25097,3.542422E-10,0.3542422,52.3061271498771
0.25006,3.534826E-10,0.3534826,52.1939673502174
0.24916,3.499059E-10,0.3499059,51.6658447127197
0.24825,3.514974E-10,0.3514974,51.9008398695899
0.24734,3.565352E-10,0.3565352,52.6447032697033
0.24643,3.530421E-10,0.3530421,52.1289247070497
0.24552,3.506629E-10,0.3506629,51.7776206057456
0.24461,3.539706E-10,0.3539706,52.2660236722737
0.24371,3.524497E-10,0.3524497,52.0414530570781
0.2428,3.528792E-10,0.3528792,52.1048714798715
0.24189,3.509047E-10,0.3509047,51.8133239226989
0.24098,3.503524E-10,0.3503524,51.7317732942733
0.24007,3.527996E-10,0.3527996,52.093118030618
0.23916,3.54205E-10,0.354205,52.3006343318843
0.23825,3.511817E-10,0.3511817,51.8542247448497
0.23735,3.497764E-10,0.3497764,51.6467232092232
0.23644,3.517373E-10,0.3517373,51.9362626393876
0.23553,3.528723E-10,0.3528723,52.1038526507277
0.23462,3.531957E-10,0.3531957,52.1516047297297
0.23371,3.530226E-10,0.3530226,52.1260454072954
0.2328,3.529673E-10,0.3529673,52.117880008505
0.23189,3.494725E-10,0.3494725,51.6018504299754
0.23099,3.467882E-10,0.3467882,51.2054963617464
0.23008,3.529552E-10,0.3529552,52.1160933660934
0.22917,3.521386E-10,0.3521386,51.9955171517671
0.22826,3.537638E-10,0.3537638,52.2354883292383
0.22735,3.50781E-10,0.350781,51.7950588263088
0.22644,3.532284E-10,0.3532284,52.1564330939331
0.22554,3.531351E-10,0.3531351,52.1426567520317
0.22463,3.529443E-10,0.3529443,52.1144839113589
0.22372,3.557474E-10,0.3557474,52.5283795596296
0.22281,3.498562E-10,0.3498562,51.6585061897562
0.2219,3.488785E-10,0.3488785,51.5141425297675
0.22099,3.529624E-10,0.3529624,52.1171564921565
0.22009,3.526817E-10,0.3526817,52.0757093413343
0.21918,3.536825E-10,0.3536825,52.2234838641089
0.21827,3.472637E-10,0.3472637,51.275706978832
0.21736,3.537679E-10,0.3537679,52.2360937204687
0.21645,3.524439E-10,0.3524439,52.0405966499716
0.21554,3.517564E-10,0.3517564,51.9390828765829
0.21464,3.53867E-10,0.353867,52.2507264694765
0.21373,3.485159E-10,0.3485159,51.4606023199773
0.21282,3.545443E-10,0.3545443,52.3507341476092
0.21191,3.510604E-10,0.3510604,51.836314023814
0.211,3.526277E-10,0.3526277,52.0677358958609
0.21009,3.50668E-10,0.350668,51.7783736533736
0.20918,3.523588E-10,0.3523588,52.0280310905311
0.20828,3.536423E-10,0.3536423,52.2175480769231
